ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Loss of Eye,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title,FederalState
2021075984,1789864,7/21/2021,TRC Electric LLC,125 Hanover Rd,,YORK,PENNSYLVANIA,17406,39.92,-76.82,238210,1,0,0,,An employee was installing a ground rod. The employee slipped and the ground rod struck his throat.,1972,"Soreness, pain, hurt-nonspecified injury",20,"Neck, except internal location of diseases or disorders",424,"Fall onto or against object on same level, n.e.c.",6639,"Ground, n.e.c.",4419,"Electric parts, n.e.c.",1
2021076008,1789211,7/21/2021,DEW Construction,95 Main Street,,KEENE,NEW HAMPSHIRE,03431,42.93,-72.27,236220,1,1,0,,An employee was cutting a 2 x 4 on edge using a table saw. The push stick he was using broke and his left thumb slipped into the saw blade. Three-quarters of the thumb was amputated.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6311,Struck against moving part of machinery or equipment,3573,Table saws,7199,"Handtools-nonpowered, n.e.c.",1
2021076013,1789934,7/21/2021,BRITAIN ELECTRIC COMPANY,2011 DALLAS ST.,,HOUSTON,TEXAS,77003,29.75,-95.35,238210,1,0,0,,"An employee was walking the grounds toward the guard shack and was bitten by an unknown insect (possibly a spider) and suffered severe stinging, discoloration, and swelling in his left ring finger.",1960,"Poisoning, toxic, noxious, or allergenic effect, unspecified",6,BODY SYSTEMS,1310,"Bites and stings, unspecified",5130,"Insects, arachnids, mites, unspecified",,,1
2021076021,1789760,7/22/2021,George-Mckenna Electrical Contractors,601 East Hickory Street,,DENTON,TEXAS,76205,33.21,-97.12,238210,1,0,0,,"On July 22, 2021, an employee was doing underground electrical work. After beginning work at 8:00 a.m. and taking a lunch break at 11:30, he became ill at about 2:00 p.m. He was hospitalized, suffering from heat exhaustion.",1725,"Heat exhaustion, prostration",6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2021076045,1790484,7/22/2021,"Pearce Renewables, LLC","Diamond Springs Wind Farm 222 West Wynnewood, T068",222 W. Wynnewood Avenue,SULPHUR,OKLAHOMA,73086,34.52,-96.99,238210,1,0,0,,An employee was using a saw to cut a wind turbine blade for recycling. The saw kicked back and lacerated the employee's upper right chest.,132,"Cuts, lacerations",310,"Chest, except internal location of diseases or disorders",6252,Injured by slipping or swinging object held by injured worker,7220,"Cutting handtools-powered, unspecified",,,1
2021076100,1790214,7/23/2021,Ameren Illinois,1103 South Maple St,,CAMBRIA,ILLINOIS,62915,37.76,-89.11,221121,1,0,0,1543984,"A substation employee was removing bolts from a recloser bushing. The employee's hand made contact with an energized wire, causing electrical burns to the employee's hand and leg.",1530,"Electrical burns, unspecified",87,Upper and lower limb(s),5112,"Direct exposure to electricity, greater than 220 volts",4417,"Switchboards, switches, fuses",,,1
2021076102,1790475,7/24/2021,"Bartlett Electric Cooperative, Inc.",2325 Pirtle Drive,,SALADO,TEXAS,76571,30.99,-97.64,238210,1,0,0,,"An employee was helping a crew change a transformer. The line section had just been isolated when the tip broke off an elbow, causing the employee to be shocked and suffer burns to the left foot.",1530,"Electrical burns, unspecified",530,"Foot (feet), unspecified",5110,"Direct exposure to electricity, unspecified",4415,"Power lines, transformers, convertors",,,1
2021076171,1790768,7/26/2021,"Raygen Services, LLC",10650 Avenue F,,BATON ROUGE,LOUISIANA,70807,30.54,-91.19,236220,1,0,0,,"An employee was climbing down a ladder. The employee fell, landing on the ground about 12 feet below.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4333,Other fall to lower level 11 to 15 feet ,740,"Ladders, unspecified",660,"Floors, walkways, ground surfaces, unspecified",1
2021076185,1790954,7/26/2021,"Newtron, LLC",2407 Stinson Ave,,SUPERIOR,WISCONSIN,54880,46.69,-92.06,236220,1,0,0,,"An employee fell from a scaffold ladder while climbing down. The employee landed on concrete about 13-14 feet below, suffering a broken tailbone, two broken back vertebrae, and a broken left ankle.",111,Fractures,899,"Multiple body parts, n.e.c.",4333,Other fall to lower level 11 to 15 feet ,6340,"Scaffolds-staging, unspecified",660,"Floors, walkways, ground surfaces, unspecified",1
2021076189,1791284,7/26/2021,"Facilico, Inc.",455 Grand Union Blvd,,SOMERVILLE,MASSACHUSETTS,02143,42.39,-71.08,238210,1,0,0,,An employee was walking when they slipped on plastic material that was on the ground. The employee fell and sustained a fractured left forearm.,111,Fractures,423,Forearm(s),422,Fall on same level due to slipping ,660,"Floors, walkways, ground surfaces, unspecified",40,"Parts and materials, unspecified",1
2021076198,1792173,7/27/2021,Acousti Engineering Company,850 North Dixie Highway,Camp Bowwow,BOCA RATON,FLORIDA,33432,26.35,-80.08,236220,1,0,0,,"An employee was walking on stilts to install a grid when he tripped over an item and fell to the floor, resulting in a fractured elbow and lacerated forearm.",111,Fractures,422,Elbow(s),4331,Other fall to lower level less than 6 feet,799,"Tools, instruments, and equipment, n.e.c.",6629,"Floor, n.e.c.",1
2021076205,1791867,7/27/2021,"Arch Masonry, Inc.",1750 Beechwood Blvd,,PITTSBURGH,PENNSYLVANIA,15217,40.43,-79.91,236220,1,0,0,,"An employee was using a restoration cleaner to wash a home when the cleaner got into his rubber gloves, causing chemical burns.",1510,"Chemical burns and corrosions, unspecified",40,"Upper extremities, unspecified",5544,"Exposure through intact skin, eyes, or other exposed tissue",1830,"Cleaning and polishing agents, unspecified",,,1
2021076209,1791795,7/27/2021,"Henry Power Electric, LLC",91 Red River Street,,AUSTIN,TEXAS,78701,30.26,-97.73,238210,1,0,0,,An employee was doing a hot check in the garage of a high-rise. He came into contact with electrical equipment and was shocked.,193,"Electrocutions, electric shocks",6,BODY SYSTEMS,5110,"Direct exposure to electricity, unspecified",4410,"Electric parts, unspecified",,,1
2021076210,1791406,7/27/2021,Henry Carlson Company,Crossroads Project,Exit 467 & Interstate 90,SIOUX FALLS,SOUTH DAKOTA,57104,33.51,-103.33,236220,1,0,0,,An employee was operating a paver outside when she became ill due to the heat. She was hospitalized.,1720,"Effects of heat and light, unspecified",6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2021076277,1791971,7/28/2021,Oncor Electric Delivery LLC,1601 Elm Street,,DALLAS,TEXAS,75201,32.78,-96.79,221122,1,0,0,,"An employee was assisting with the manual handling and positioning of a de-energized jacketed concentric neutral power cable in an electrical vault. A 15 kV component installed on a transformer failed, resulting in an arc flash that caused second and third degree burns on the employee's hands.",1533,Third or fourth degree electrical burns,440,"Hand(s), unspecified",5112,"Direct exposure to electricity, greater than 220 volts",4415,"Power lines, transformers, convertors",,,1
2021076325,1793384,7/29/2021,"Complete Electric, Inc.",2101 Settle Avenue,,PORT SAINT LUCIE,FLORIDA,34986,27.33,-80.42,238210,0,1,0,,"An employee was installing a pipe through a wall. The employee's hand was caught against a metal wall beam, resulting in the amputation of his fingertip.",1311,Amputations,4422,Fingertip(s),60,"Contact with objects and equipment, unspecified",9999,Nonclassifiable,,,1
2021076327,1792967,7/30/2021,Comcast Inc.,2675 12 Court North,,NAPLES,FLORIDA,34103,26.19,-81.8,238210,1,0,0,,"An employee became dizzy while standing on a ladder, working on a communication line. The employee was hospitalized, suffering from heat exhaustion.",1725,"Heat exhaustion, prostration",6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2021076353,1792437,7/30/2021,"EMR Elevator, Inc.",12100 Samsung Blvd,,AUSTIN,TEXAS,78754,30.37,-97.63,238210,1,0,0,1546506,"An employee was repairing an elevator door and fell from the top of the elevator cab to the bottom of the elevator shaft. The employee sustained broken arms, collapsed lungs, a head injury, a chest injury, a stomach injury, an abdominal injury, and blood clots.",180,"Multiple traumatic injuries and disorders, unspecified",80,"Multiple body parts, unspecified",4330,"Other fall to lower level, unspecified",3462,Elevators,658,Elevator shafts,1
2021086472,1793975,8/3/2021,Rossman Hensley Inc,2121 Robinson Blvd,,PITTSBURGH,PENNSYLVANIA,15221,40.45,-79.86,236220,2,0,0,1545687,"Two employees were attempting to install metal framing studs near a 480-volt electrical panel box when an arc flash occurred, resulting in electrical burns on both employees that required hospitalization.",1530,"Electrical burns, unspecified",9999,Nonclassifiable,5112,"Direct exposure to electricity, greater than 220 volts",4417,"Switchboards, switches, fuses",,,1
2021086725,1796974,8/10/2021,Brait Builders Corporation,37 Lothrop St.,,EASTON,MASSACHUSETTS,02334,42.05,-71.1,236220,1,0,0,,An employee's left hand was broken as the employee helped move a beam into place.,111,Fractures,440,"Hand(s), unspecified",60,"Contact with objects and equipment, unspecified",410,"Building materials, unspecified",,,1
2021086762,1796302,8/10/2021,Sturgeon Electric Transmission and Distribution,Northfield,61st Ave and Florence Way,DENVER,COLORADO,80238,39.77,-104.88,238210,1,0,0,,"An employee had just used a 35-pound electrical ground rod driver to install a ground rod. While lifting the ground rod driver above his shoulders, he lost his balance and fell onto the rod that had been driven into the ground. He suffered a neck laceration requiring five stitches and hospitalization.",132,"Cuts, lacerations",20,"Neck, except internal location of diseases or disorders",424,"Fall onto or against object on same level, n.e.c.",6639,"Ground, n.e.c.",451,"Metal sheets, ingots, bars-nonstructural",1
2021086773,1797285,8/11/2021,"Universal Electric of Tallahassee, Inc.",5706 Kilowatt Road,,TALLAHASSEE,FLORIDA,32305,30.37,-84.28,238210,1,0,0,,"On August 11, 2021, a temporary employee was installing a factory-made screw in a 277/480-volt panel cover when it penetrated the insulation of a wire, causing an arc flash. The employee suffered a burn to the hand.",1530,"Electrical burns, unspecified",440,"Hand(s), unspecified",5112,"Direct exposure to electricity, greater than 220 volts",4417,"Switchboards, switches, fuses",4215,Screws,1
2021086832,1797931,8/12/2021,Ameren Illinois Company,Ameren Illinois Effingham Operating Center,1800 Ford Ave,EFFINGHAM,ILLINOIS,62401,39.11,-88.54,221121,1,0,0,,An employee had installed a new pole and returned to the operating center when they began to feel light-headed and nauseous. The employee was hospitalized for heat-related illness.,1720,"Effects of heat and light, unspecified",6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2021086863,1797690,8/13/2021,"Edison Power Constructors, Inc.",1855 Kirk Road,,PALM SPRINGS,FLORIDA,33406,26.64,-80.1,238210,1,0,0,1548199,"An employee was working on a cut-out when their shoulder contacted an overhead powerline, resulting in second and third degree burns to their left arm.",1533,Third or fourth degree electrical burns,420,"Arm(s), unspecified",5112,"Direct exposure to electricity, greater than 220 volts",4415,"Power lines, transformers, convertors",,,1
2021086869,1798331,8/13/2021,"Central Lighting & Energy, LLC",10111 Broadway Street,,PEARLAND,TEXAS,77584,29.55,-95.37,238210,1,0,0,,"An employee was installing an HVAC unit while on a 4-foot ladder when they lost their balance and fell, hitting the back of their head on the ground and resulting in a head injury.",160,"Intracranial injuries, unspecified",111,Brain,4331,Other fall to lower level less than 6 feet,7420,"Movable ladders, unspecified",660,"Floors, walkways, ground surfaces, unspecified",1
2021086911,1798385,8/14/2021,Powerhouse Retail Services,6411 Precinct Line Road,,NORTH RICHLAND HILLS,TEXAS,76182,32.86,-97.18,236220,1,0,0,1549664,"An employee was working from a scissor lift, helping cut a wooden display wall into small sections for removal. The employee cut a section free to be lowered. When it was pulled away from the wall, some attached electrical conduit pulled the entire wall toward the scissor lift and knocked it over. The employee fell to the concrete floor next to the lift, striking his head on the floor and suffering a head injury. He was hospitalized and underwent surgery.",160,"Intracranial injuries, unspecified",111,Brain,4330,"Other fall to lower level, unspecified",3467,"Aerial lifts, scissor lifts-except truck-mounted",6562,Walls,1
2021087011,1800752,8/18/2021,"DURHAM ELECTRIC, INC.",Broward Pump Station 454,2401 W Commercial Blvd,TAMARAC,FLORIDA,33309,26.18,-80.17,238210,1,0,0,,"At 2:12 p.m. on August 18, 2021, an employee was demolishing electrical switches when the gear fell on him as it was being lowered. The employee's left leg was broken.",111,Fractures,510,"Leg(s), unspecified",6230,"Struck by falling object or equipment, unspecified",4417,"Switchboards, switches, fuses",,,1
2021087018,1805953,8/18/2021,"Edling Electric, Inc.","Mandan Main Street, Street lighting and traffic lighting",,MANDAN,NORTH DAKOTA,58554,46.83,-100.87,238210,1,0,0,,"An employee was grinding bolts on the base of a street light. The grinder bound up and spun out of his hands, causing a 2-inch cut on his upper left leg.",132,"Cuts, lacerations",511,Thigh(s),6259,"Injured by handheld object or equipment, n.e.c.",7242,Hand grinders-powered,,,1
2021087025,1800178,8/18/2021,AMICALOLA ELECTRIC MEMBERSHIP CORPORATION,544 Highway 515 S,,JASPER,GEORGIA,30143,34.45,-84.45,221122,1,0,0,,An employee was cleaning the elbow of a transformer when he suffered electrical contact burns to the left hand and flash burns to the right hand.,1530,"Electrical burns, unspecified",440,"Hand(s), unspecified",5110,"Direct exposure to electricity, unspecified",4415,"Power lines, transformers, convertors",,,1
2021087088,1800903,8/19/2021,O'CONNELL ELECTRIC CO.,Unknown location,In a right of way,HAMMONDSPORT,NEW YORK,14840,42.4,-77.22,238210,1,0,0,,"Two employees were on a utility pole, shifting position and equipment, when the pole broke. The employees fell 15 feet. Employee 1 suffered a broken jaw, a broken nose, and a broken vertebra and was hospitalized. Employee 2 was treated and released.",111,Fractures,80,"Multiple body parts, unspecified",4313,Fall from collapsing structure or equipment 11 to 15 feet ,6352,Utility and telephone poles,660,"Floors, walkways, ground surfaces, unspecified",1
2021087095,1802871,8/20/2021,"Estes Refractory & Insulation of Louisiana, Inc.",Patout Sugar Mill,3512 J Patout Burns Rd,JEANERETTE,LOUISIANA,70544,29.9,-91.73,238210,1,0,0,,An employee stood on an extension ladder to guide a metal pipe into a hole/drum. The pipe made contact with a pipe that had been previously placed in the drum and knocked it loose from its friction weld and crimp. The employee then jumped off the ladder rather than be struck by the loose pipe. The employee landed on the floor and sustained a fracture to the left tibia and right heel.,111,Fractures,5819,"Foot(feet) and leg(s), n.e.c.",4420,"Other jump to lower level, unspecified",7421,Extension ladders,4123,"Metal pipes, tubing",1
2021087125,1801610,8/20/2021,"Zachau Construction, Inc.",1185 U.S. Route One,,FREEPORT,MAINE,04032,43.87,-70.08,236220,1,0,0,,"Employees were mountain biking at a team event. An employee fell on their head, sustaining a fractured C6 vertebra, and a misaligned C7 vertebra, and a separated knee ligament.",1834,Fractures and dislocations,899,"Multiple body parts, n.e.c.",2323,Fall from pedal cycle,851,"Bicycle, pedal cycle",,,1
2021087148,1801314,8/22/2021,Metropolitan Edison,2600 Northwood Ave,,EASTON,PENNSYLVANIA,18042,40.7,-75.26,238210,1,0,0,,An employee was making an electrical repair. An arc flash caused second-degree burns to the employee's face.,1532,Second degree electrical burns,130,"Face, unspecified",5110,"Direct exposure to electricity, unspecified",4410,"Electric parts, unspecified",,,1
2021087195,1801988,8/23/2021,"DOBSON ELECTRIC, INC.",6925 W Beaver St,,JACKSONVILLE,FLORIDA,32254,30.32,-81.76,238210,1,0,0,,"An employee was reconnecting a demo fixture. He was shocked while stripping a wire and fell from an A-frame ladder, landing 3 feet below. He suffered a contusion and hematoma to the lower back.",143,"Bruises, contusions",322,Lumbar region,4332,Other fall to lower level 6 to 10 feet,7422,Step ladders,4410,"Electric parts, unspecified",1
2021087201,1803824,8/23/2021,B & W Construction LLC,1704 E Kingshighway,,PARAGOULD,ARKANSAS,72450,36.05,-90.46,236220,1,0,0,1551633,"At 12:02 p.m. on August 26, 2021, an employee lost consciousness while working on a rooftop. The employee slid off the rooftop, fell about 30 feet, and suffered fractures to a shoulder blade, the pelvis, three ribs, and both heels. The employee was hospitalized. Fall protection was not being worn at the time of the incident.",111,Fractures,899,"Multiple body parts, n.e.c.",4337,Other fall to lower level more than 30 feet,6540,"Roofs, unspecified",9999,Nonclassifiable,1
2021087261,1803350,8/25/2021,Curaleaf Florida LLC,19000 Southwest 192nd Street,,MIAMI,FLORIDA,33187,25.58,-80.5,518210,1,0,0,,An employee's right hand and fingers were caught between a tablet press and a lid. The employee suffered a laceration and an open fracture to the little finger.,111,Fractures,420,"Arm(s), unspecified",642,Compressed or pinched by shifting objects or equipment,3799,"Special process machinery, n.e.c.",,,1
2021087286,1804440,8/25/2021,Ameren Illinois Company,Ameren Illinois Mt Clare Operating Center,50 Dorsey Rd,GILLESPIE,ILLINOIS,62033,39.12,-89.81,221121,1,0,0,,"After finishing pole top rescue training in the heat, an employee became ill and was hospitalized, having suffered a myocardial infarction.",2331,Myocardial infarction (heart attack),313,Heart,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2021087359,1804362,8/27/2021,"Pike Electric, LLC",5135 117th Court North,,PALM BEACH GARDENS,FLORIDA,33410,26.85,-80.11,221121,1,0,0,1551747,A crew was setting a utility pole when it contacted a primary power line. Two employees were holding the bottom of the pole. One of them suffered first- and second-degree burns to the right toe and heel.,1532,Second degree electrical burns,538,Multiple foot (feet) locations,5122,"Indirect exposure to electricity, greater than 220 volts",6352,Utility and telephone poles,4415,"Power lines, transformers, convertors",1
2021087379,1803920,8/27/2021,"Bieker Electric, Inc.",316 Hico,,SILOAM SPRINGS,ARKANSAS,72761,36.18,-94.53,238210,1,0,0,,"At 10:30 a.m. on August 26, 2021, an employee was helping unload material from a flatbed trailer. He was standing on product when he tripped and fell, striking his head on the ground and losing consciousness as well as suffering two broken ribs. He was hospitalized.",1830,"Fractures and other injuries, unspecified",83,Head and trunk,4330,"Other fall to lower level, unspecified",8421,"Semi, tractor-trailer, tanker truck",660,"Floors, walkways, ground surfaces, unspecified",1
2021087400,1814599,8/28/2021,"McCarthy Building Companies, Inc.",1119 E. Dawson,,TYLER,TEXAS,75701,32.34,-95.28,236220,1,0,0,,An employee tripped and fell while walking.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4210,"Fall on same level due to tripping, unspecified",660,"Floors, walkways, ground surfaces, unspecified",,,1
2021087436,1805628,8/30/2021,"Triangle Construction, Inc.",419 Highway 78,,SUMITON,ALABAMA,35148,33.74,-87.04,236220,1,0,0,,"An employee slipped on a metal pan and fell to the ground 16-20 feet below, suffering a compression fracture to the pelvis and bruised lungs.",1839,"Fractures and other injuries, n.e.c.",38,Multiple trunk locations,4334,Other fall to lower level 16 to 20 feet,9999,Nonclassifiable,2117,"Pots, pans, trays",1
2021087448,1810179,8/30/2021,Colorado Powerline Inc.,48606 Hwy 285,,GRANT,COLORADO,80448,39.46,-105.67,221122,1,0,0,1552589,"An employee was adjusting a circuit breaker from an elevated manlift. The employee fell from the manlift, landing about 20 feet below and suffering a fractured back bone.",111,Fractures,320,"Back, including spine, spinal cord, unspecified",4334,Other fall to lower level 16 to 20 feet,3463,Manlifts,660,"Floors, walkways, ground surfaces, unspecified",1
2021087476,1805611,8/31/2021,Spectrum Communications,4500 Eric Circle,,AUSTIN,TEXAS,78744,30.19,-97.74,238210,1,0,0,1559265,"An employee was installing cable service in an attic. He fell through a sheet rock ceiling, landing about 9 feet below and suffered a broken right kneecap.",111,Fractures,512,Knee(s),4322,Fall through surface or existing opening 6 to 10 feet,6561,Ceilings,660,"Floors, walkways, ground surfaces, unspecified",1
2021087478,1805676,8/31/2021,Armstrong Utilities,4117 Bagdad Road,,MEDINA,OHIO,44256,41.16,-81.81,238210,1,1,0,1551965,"While working from the bucket of a bucket truck to replace residential telecommunication lines, an employee contacted energized 720V overhead power lines. The employee received electric shock injuries including burns and an amputation to the left arm. The employee was hospitalized.",1311,Amputations,40,"Upper extremities, unspecified",5112,"Direct exposure to electricity, greater than 220 volts",4415,"Power lines, transformers, convertors",,,1
2021097507,1806518,9/1/2021,"Oncor Electric Delivery Company, LLC",1616 Woodall Rogers Freeway,,DALLAS,TEXAS,75202,32.78,-96.8,221122,1,0,0,,An employee had been setting up before entering a manhole. He became overheated and was later hospitalized with dehydration.,1729,"Effects of heat and light, n.e.c.",6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2021097656,1808159,9/7/2021,"Titan Electric Southeast, LLC",11500 East Colonial Dr.,,ORLANDO,FLORIDA,32807,28.56,-81.21,238210,1,0,0,,"On September 7, 2021, an employee was using a utility knife (in his right hand) to open a floor box containing an electrical enclosure. When he swung the knife upward to cut through the tape, it lacerated his left wrist. He was hospitalized.",132,"Cuts, lacerations",43,Wrist(s),6252,Injured by slipping or swinging object held by injured worker,7124,Box cutters and razor knives,,,1
2021097695,1808119,9/7/2021,"Brasfield & Gorrie, LLC.",249 Moray Lane,,WINTER PARK,FLORIDA,32792,28.59,-81.32,236220,1,0,0,,"On September 7, 2021, an employee had adjusted a chain link fence and was standing next to the fence. A forklift moved towards him and crushed his right hand against a fence pole. The employee was hospitalized.",1971,Crushing injuries,440,"Hand(s), unspecified",2440,"Pedestrian struck by vehicle in nonroadway area, unspecified",8621,"Forklift, order picker, platform truck-powered",,,1
2021097705,1808746,9/8/2021,"Environmental Air Systems, LLC",2160 State Road,,LANCASTER,PENNSYLVANIA,17601,40.08,-76.38,238210,1,0,0,,"An employee had just installed a temporary PVC bypass pipe to flush a system. The pipe was connected to hot water, and the water melted the glue joints on the pipe. Hot water sprayed onto the employee's chest and burned it.",1520,"Heat (thermal) burns, unspecified",310,"Chest, except internal location of diseases or disorders",533,Contact with hot objects or substances,9521,Water,,,1
2021097710,1809268,9/8/2021,DPR Construction,923 Bearkat Blvd,,HUNTSVILLE,TEXAS,77340,30.71,-95.54,236220,0,1,0,,Employees were repairing a guardrail system which had been damaged by back-fill soil material. A skid-steer was removing soil from the guardrail system while the injured employee was pulling a stanchion out and away from the skid-steer bucket. The bucket caught the employee's right index finger against the stanchion; the fingertip was amputated.,1311,Amputations,4422,Fingertip(s),6213,Struck by swinging part of powered vehicle,3222,"Skid steer loaders, mini loaders",,,1
2021097730,1815175,9/8/2021,Kwoin Construction Corporation,1830 North University Drive,,PLANTATION,FLORIDA,33322,26.14,-80.25,236220,1,0,0,,An employee fell from a ladder and was hospitalized for surgery.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4330,"Other fall to lower level, unspecified",740,"Ladders, unspecified",9999,Nonclassifiable,1
2021097772,1809871,9/9/2021,"Zimmer Power Company, LLC",1781 US RT 52,,MOSCOW,OHIO,45153,38.86,-84.22,221121,1,0,0,1553190,"An employee was performing maintenance work on a hydrogen dryer. A hydrogen fire burned the employee's right arm, his right hand, and the right side of his face.",1520,"Heat (thermal) burns, unspecified",899,"Multiple body parts, n.e.c.",317,"Ignition of vapors, gases, or liquids",1793,Hydrogen ,,,1
2021097777,1809880,9/9/2021,"United Signs & Signals, Inc.",28248 C.R. 561,,TAVARES,FLORIDA,32778,28.75,-81.73,238210,1,0,0,,"On September 9, 2021, an employee was setting a manhole's cover back in place when the arm of a mini-excavator struck his hard hat, knocking him to the ground and causing a laceration to the back of his head. He was hospitalized.",132,"Cuts, lacerations",112,Scalp,6213,Struck by swinging part of powered vehicle,3214,Mini excavators,,,1
2021097843,1813983,9/13/2021,"AGD Contracting, Inc.",John F. Kennedy International Airport,Building 261,JAMAICA,NEW YORK,11428,40.72,-73.74,236220,0,1,0,,"While an employee was waiting for a tool, a metal panel came off an adjacent building and stuck the employee causing a partial amputation to his right index finger.",1311,Amputations,4420,"Finger(s), fingernail(s), unspecified",6239,"Struck by falling object or equipment, n.e.c.",4135,"Metal plates, metal panels",620,"Building, unspecified",1
2021097866,1810675,9/13/2021,"Van Brocklin Electric, LLC",1500 N Parker Dr,,JANESVILLE,WISCONSIN,53545,42.7,-89.02,238210,1,0,0,,"An employee was testing a just-installed electrical switchgear. While the employee was testing a fuse, an electrical arc burned the employee's right arm and forearm.",1530,"Electrical burns, unspecified",4280,"Multiple arm locations, unspecified",5110,"Direct exposure to electricity, unspecified",4417,"Switchboards, switches, fuses",,,1
2021097927,1811924,9/15/2021,Sampson Construction,601 W. Leota St.,,NORTH PLATTE,NEBRASKA,69101,41.12,-100.76,236220,1,0,0,,"An employee was climbing a ladder when he lost his balance and fell 7 feet to the ground. He sustained two fractures in his left arm, three fractured ribs, and a punctured spleen.",194,Internal injuries to organs and blood vessels of the trunk,330,"Abdomen, except internal location of diseases or disorders",4332,Other fall to lower level 6 to 10 feet,740,"Ladders, unspecified",660,"Floors, walkways, ground surfaces, unspecified",1
2021097959,1811819,9/15/2021,Florida Power & Light Company,700 Universe Blvd.,,JUNO BEACH,FLORIDA,33408,26.85,-80.05,221122,1,0,0,,"On  September 15, 2021, an employee was pulling wire out from under some bushes when he tripped and fell, resulting in a rib fracture and a punctured lung. He was hospitalized.",194,Internal injuries to organs and blood vessels of the trunk,310,"Chest, except internal location of diseases or disorders",4210,"Fall on same level due to tripping, unspecified",6630,"Ground, unspecified",,,1
2021097961,1811798,9/15/2021,NATIONAL GRID USA,40 Sulman Road,,AMESBURY,MASSACHUSETTS,01913,42.85,-70.94,221122,1,0,0,,An employee was marking up an area for digging on a residential property. The employee fell over a two-foot wall and fell to the ground. The employee sustained a broken leg.,111,Fractures,510,"Leg(s), unspecified",4213,Fall on same level due to tripping over an object ,660,"Floors, walkways, ground surfaces, unspecified",6562,Walls,1
2021098016,1813307,9/17/2021,Squan,Veterans Boulevard,,STRATFORD,CONNECTICUT,06615,41.19,-73.12,238210,1,0,0,,"An employee was standing on the back of a bucket truck trying to lift and load a coil of cables into the truck. The employee's right arm got caught between the boom and bucket, pinching his arm and creating an open wound on his upper arm. Surgery was required to repair the injury.",130,"Open wounds, unspecified",421,Upper arm(s),6213,Struck by swinging part of powered vehicle,8422,"Boom truck, bucket or basket hoist truck",,,1
2021098021,1813268,9/17/2021,The Ruhlin Company,720 Home Avenue,,AKRON,OHIO,44310,41.09,-81.48,236220,1,0,0,1554399,"An employee was helping to move a concrete form. The employee climbed on top of the 7-to 8-foot tall form to readjust the lifting device. The employee connected a positioning hook onto the form. The form tipped over and the employee jumped off, but they were still connected to the form. The form struck and broke the employee's lower right leg.",111,Fractures,513,Lower leg(s),4332,Other fall to lower level 6 to 10 feet,659,"Structural elements, n.e.c.",9999,Nonclassifiable,1
2021098042,1815492,9/17/2021,"TE Services, Inc.",1710 N. Main St.,,LIBERTY,TEXAS,77575,30.06,-94.78,238210,1,0,0,,"An employee was repairing building lights from a 10-foot ladder when he fell from the ladder to the ground, resulting in an injured left leg.",1972,"Soreness, pain, hurt-nonspecified injury",510,"Leg(s), unspecified",4330,"Other fall to lower level, unspecified",7420,"Movable ladders, unspecified",660,"Floors, walkways, ground surfaces, unspecified",1
2021098064,1815560,9/19/2021,Strata Innovative Solutions,Intersection of Morris Road & Broadway Ave,,FLOWER MOUND,TEXAS,75028,41.33,-88.43,238210,1,0,0,,"An employee was raising a light pole using a digger when the digger made a jerking motion that caused the pole to swing once it was off the ground. The pole made contact with one of the phases, which energized the pole as it swung back and made contact with the employee's chest, resulting in an electrical shock to the chest and a contusion.",193,"Electrocutions, electric shocks",6,BODY SYSTEMS,5120,"Indirect exposure to electricity, unspecified",8422,"Boom truck, bucket or basket hoist truck",4410,"Electric parts, unspecified",1
2021098113,1814510,9/21/2021,Edmonson Electric Inc,Westshore Village Townhomes,2511 N. Grady Ave.,TAMPA,FLORIDA,33605,27.94,-82.52,238210,1,0,0,1555637,An employee was walking down steps carrying a ladder and a tool bag. The employee fell and suffered a broken right ankle that required surgery.,111,Fractures,52,Ankle(s),4330,"Other fall to lower level, unspecified",6610,"Stairs, steps, unspecified",660,"Floors, walkways, ground surfaces, unspecified",1
2021098168,1815055,9/22/2021,"Riley Construction Company, Inc.",10475 12th St.,,SOMERS,WISCONSIN,53171,42.64,-87.89,236220,1,0,0,,"While stripping concrete forms, an employee tripped and fell onto a frost pin resulting in an injury that required hospitalization.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4210,"Fall on same level due to tripping, unspecified",660,"Floors, walkways, ground surfaces, unspecified",7199,"Handtools-nonpowered, n.e.c.",1
